location_id,parent_location_id,location_level,region,state,city,zip_code_prefix,latitude,longitude,customer_count,seller_count,order_count
30140,MG,zip_code,Sudeste,MG,belo horizonte,30140,-19.924734705799473,-43.95334584514406,66.0,1.0,66.0
38411,MG,zip_code,Sudeste,MG,uberlandia,38411,-18.935407135576284,-48.27160000117118,28.0,0.0,28.0
86300,PR,zip_code,Sul,PR,cornelio procopio,86300,-23.17941253356656,-50.638971182672464,24.0,1.0,24.0
88524,SC,zip_code,Sul,SC,lages,88524,-27.795417463788965,-50.28832349999999,1.0,0.0,1.0
65880,MA,zip_code,Nordeste,MA,nova iorque,65880,-6.738953375639314,-44.04398578913789,0.0,0.0,0.0
04810,SP,zip_code,Sudeste,SP,sao paulo,4810,-23.713007968697557,-46.69256515971141,6.0,1.0,6.0
21815,RJ,zip_code,Sudeste,RJ,rio de janeiro,21815,-22.8831024970858,-43.46102316706114,9.0,0.0,9.0
14180,SP,zip_code,Sudeste,SP,pontal,14180,-21.024532712899862,-48.041375615075495,13.0,0.0,13.0
30570,MG,zip_code,Sudeste,MG,belo horizonte,30570,-19.958667601159945,-43.97908320898499,25.0,0.0,25.0
68270,PA,zip_code,Norte,PA,oriximina,68270,-1.7673507611668064,-55.87003366132438,0.0,0.0,0.0
86804,PR,zip_code,Sul,PR,apucarana,86804,-23.536708187006266,-51.45120185504334,3.0,1.0,3.0
24431,RJ,zip_code,Sudeste,RJ,sao goncalo,24431,-22.830017573674567,-43.07866569230156,20.0,0.0,20.0
37901,MG,zip_code,Sudeste,MG,passos,37901,-20.734638367706683,-46.60003298575586,11.0,0.0,11.0
45654,BA,zip_code,Nordeste,BA,ilheus,45654,-14.812990464414272,-39.031274518144336,11.0,0.0,11.0
07122,SP,zip_code,Sudeste,SP,guarulhos,7122,-23.448099970858095,-46.51533938773156,6.0,1.0,6.0
38408,MG,zip_code,Sudeste,MG,uberlndia,38408,-18.929169,-48.26376450000001,68.0,1.0,68.0
38500,MG,zip_code,Sudeste,MG,monte carmelo,38500,-18.914631969162055,-47.39412282293922,24.0,0.0,24.0
95555,RS,zip_code,Sul,RS,capo da canoa,95555,-29.748228794067114,-50.00699882087857,38.0,0.0,38.0
37655,MG,zip_code,Sudeste,MG,itapeva,37655,-22.767907407759488,-46.220552751816335,5.0,0.0,5.0
80010,PR,zip_code,Sul,PR,curitiba,80010,-25.43087454374395,-49.26629289731075,13.0,4.0,13.0
06890,SP,zip_code,Sudeste,SP,sao lourenco da serra,6890,-23.854311336756272,-46.94317426133911,12.0,0.0,12.0
89225,SC,zip_code,Sul,SC,joinville,89225,-26.249781355837488,-48.81015327331362,10.0,1.0,10.0
24350,RJ,zip_code,Sudeste,RJ,niteri,24350,-22.9387455,-43.07803199999998,36.0,0.0,36.0
48601,BA,zip_code,Nordeste,BA,paulo afonso,48601,-9.380340767375916,-38.230774316810184,5.0,0.0,5.0
05432,SP,zip_code,Sudeste,SP,sao paulo,5432,-23.558957235356935,-46.687789047463774,2.0,0.0,2.0
04131,SP,zip_code,Sudeste,SP,sao paulo,4131,-23.609061174840967,-46.6182425538523,8.0,2.0,8.0
68005,PA,zip_code,Norte,PA,santarem,68005,-2.4232944208138463,-54.70702021425612,19.0,0.0,19.0
06864,SP,zip_code,Sudeste,SP,itapecerica da serra,6864,-23.74344935074593,-46.80265679498711,3.0,0.0,3.0
07091,SP,zip_code,Sudeste,SP,guarulhos,7091,-23.4651917463212,-46.5416250874257,14.0,1.0,14.0
78068,MT,zip_code,Centro-Oeste,MT,cuiaba,78068,-15.609381707783168,-56.05300820008208,14.0,0.0,14.0
95012,RS,zip_code,Sul,RS,caxias do sul,95012,-29.17296103392495,-51.21520420691979,8.0,2.0,8.0
01307,SP,zip_code,Sudeste,SP,sao bernardo do campo,1307,-23.556811599774967,-46.65713483250617,29.0,0.0,29.0
17060,SP,zip_code,Sudeste,SP,bauru,17060,-22.308783463240704,-49.079503319464415,7.0,0.0,7.0
79780,MS,zip_code,Centro-Oeste,MS,bataguassu,79780,-21.718658177113443,-52.42316227821754,5.0,0.0,5.0
28300,RJ,zip_code,Sudeste,RJ,itaperuna,28300,-21.21920970584495,-41.88496122381691,47.0,0.0,47.0
58013,PB,zip_code,Nordeste,PB,joao pessoa,58013,-7.124100580068112,-34.88214203427779,9.0,0.0,9.0
24020,RJ,zip_code,Sudeste,RJ,niteroi,24020,-22.8892743870251,-43.12412443134148,34.0,3.0,34.0
08430,SP,zip_code,Sudeste,SP,sao paulo,8430,-23.52201229808414,-46.42773061656761,13.0,1.0,13.0
11450,SP,zip_code,Sudeste,SP,guaruja,11450,-23.94187648514058,-46.30225075145708,6.0,1.0,6.0
06152,SP,zip_code,Sudeste,SP,osasco,6152,-23.560020869005665,-46.79982328380163,5.0,0.0,5.0
35675,MG,zip_code,Sudeste,MG,juatuba,35675,-19.954424179186365,-44.341448649521375,4.0,0.0,4.0
05501,SP,zip_code,Sudeste,SP,sao paulo,5501,-23.56932118321735,-46.704149368320266,4.0,0.0,4.0
32215,MG,zip_code,Sudeste,MG,contagem,32215,-19.891464326092706,-44.034045446924615,2.0,0.0,2.0
89500,SC,zip_code,Sul,SC,cacador,89500,-26.79154223928991,-50.994218407762595,24.0,0.0,24.0
55715,PE,zip_code,Nordeste,PE,feira nova,55715,-7.949549113312819,-35.384314404512565,5.0,0.0,5.0
16204,SP,zip_code,Sudeste,SP,birigui,16204,-21.30446571608535,-50.348157999232,15.0,0.0,15.0
03071,SP,zip_code,Sudeste,SP,sao paulo,3071,-23.533265000288452,-46.56274555121468,6.0,0.0,6.0
11015,SP,zip_code,Sudeste,SP,santos,11015,-23.94895432889949,-46.325053320012664,45.0,3.0,45.0
75350,GO,zip_code,Centro-Oeste,GO,guapo,75350,-16.840339541340704,-49.53779048834285,6.0,0.0,6.0
13730,SP,zip_code,Sudeste,SP,mococa,13730,-21.46575733602647,-47.00303537795505,8.0,1.0,8.0
36400,MG,zip_code,Sudeste,MG,conselheiro lafaiete,36400,-20.653661375481832,-43.76721031415387,73.0,0.0,73.0
17880,SP,zip_code,Sudeste,SP,irapuru,17880,-21.56541001890497,-51.351864550743265,6.0,0.0,6.0
14021,SP,zip_code,Sudeste,SP,ribeiro preto,14021,-21.208768753534567,-47.79404131932019,32.0,2.0,32.0
85501,PR,zip_code,Sul,PR,pato branco,85501,-26.22340715207357,-52.67266523837401,24.0,2.0,24.0
85905,PR,zip_code,Sul,PR,toledo,85905,-24.721393521480408,-53.74201892329723,5.0,1.0,5.0
02842,SP,zip_code,Sudeste,SP,sao paulo,2842,-23.477530368861434,-46.68885645920133,11.0,0.0,11.0
24120,RJ,zip_code,Sudeste,RJ,niteroi,24120,-22.881585453834305,-43.08256255689883,37.0,1.0,37.0
04849,SP,zip_code,Sudeste,SP,so paulo,4849,-23.73642299363626,-46.67180317638903,13.0,0.0,13.0
51020,PE,zip_code,Nordeste,PE,recife,51020,-8.11580944823706,-34.899569434358604,42.0,0.0,42.0
35436,MG,zip_code,Sudeste,MG,guaraciaba,35436,-20.57097565928248,-43.01013726643456,2.0,0.0,2.0
20270,RJ,zip_code,Sudeste,RJ,rio de janeiro,20270,-22.91952167222569,-43.22015832930352,44.0,1.0,44.0
21550,RJ,zip_code,Sudeste,RJ,rio de janeiro,21550,-22.864167188181625,-43.351077111027685,14.0,0.0,14.0
88360,SC,zip_code,Sul,SC,guabiruba,88360,-27.084888980905458,-49.0136843113132,5.0,0.0,5.0
55330,PE,zip_code,Nordeste,PE,bom conselho,55330,-9.165708135583843,-36.67736302045752,7.0,0.0,7.0
27525,RJ,zip_code,Sudeste,RJ,resende,27525,-22.479308528997677,-44.49329916180969,23.0,1.0,23.0
80050,PR,zip_code,Sul,PR,curitiba,80050,-25.434366118789313,-49.25340014599798,33.0,1.0,33.0
05240,SP,zip_code,Sudeste,SP,sao paulo,5240,-23.427813686032845,-46.76256889508751,1.0,0.0,1.0
27340,RJ,zip_code,Sudeste,RJ,barra mansa,27340,-22.574935812655088,-44.17177430835593,6.0,0.0,6.0
06327,SP,zip_code,Sudeste,SP,carapicuba,6327,-23.530991709503297,-46.82303395305444,4.0,0.0,4.0
03757,SP,zip_code,Sudeste,SP,sao paulo,3757,-23.510110578683143,-46.50021193297363,7.0,0.0,7.0
26900,RJ,zip_code,Sudeste,RJ,miguel pereira,26900,-22.459320798021142,-43.47571974599112,28.0,0.0,28.0
05563,SP,zip_code,Sudeste,SP,sao paulo,5563,-23.603201800450066,-46.78118019830918,0.0,0.0,0.0
14055,SP,zip_code,Sudeste,SP,ribeirao preto,14055,-21.158563977234735,-47.8258148613596,27.0,3.0,27.0
82950,PR,zip_code,Sul,PR,curitiba,82950,-25.45252235581968,-49.21514445767213,1.0,0.0,1.0
89950,SC,zip_code,Sul,SC,dionisio cerqueira,89950,-26.25537171723384,-53.63631426162946,3.0,0.0,3.0
16205,SP,zip_code,Sudeste,SP,birigui,16205,-21.30775499999993,-50.36599221499995,2.0,0.0,2.0
07175,SP,zip_code,Sudeste,SP,guarulhos,7175,-23.400825663338885,-46.39999375867044,14.0,0.0,14.0
12424,SP,zip_code,Sudeste,SP,pindamonhangaba,12424,-22.95666873791478,-45.48932011140916,3.0,0.0,3.0
14810,SP,zip_code,Sudeste,SP,araraquara,14810,-21.777203081717964,-48.162512610344045,25.0,0.0,25.0
88122,SC,zip_code,Sul,SC,so jos,88122,-27.602092458118054,-48.682906294383166,1.0,0.0,1.0
07500,SP,zip_code,Sudeste,SP,santa isabel,7500,-23.31547567628575,-46.21955598807477,30.0,0.0,30.0
89239,SC,zip_code,Sul,SC,joinville,89239,-26.212426657127903,-48.90512665336535,5.0,0.0,5.0
58807,PB,zip_code,Nordeste,PB,sousa,58807,-6.7642521556889115,-38.23405418646323,1.0,0.0,1.0
13607,SP,zip_code,Sudeste,SP,araras,13607,-22.36054746485243,-47.36460098315499,21.0,0.0,21.0
97753,RS,zip_code,Sul,RS,capao do cipo,97753,-28.941654263528584,-54.557970223684315,3.0,0.0,3.0
22211,RJ,zip_code,Sudeste,RJ,rio de janeiro,22211,-22.924160874545585,-43.17834726755725,4.0,0.0,4.0
79990,MS,zip_code,Centro-Oeste,MS,amambai,79990,-23.103198985906342,-55.23208466790592,6.0,0.0,6.0
25645,RJ,zip_code,Sudeste,RJ,petropolis,25645,-22.534089574565613,-43.198263233031525,6.0,1.0,6.0
35700,MG,zip_code,Sudeste,MG,sete lagoas,35700,-19.448523826462548,-44.260710024125714,71.0,3.0,71.0
06516,SP,zip_code,Sudeste,SP,santana de parnaiba,6516,-23.480144925339413,-46.8964660319424,6.0,0.0,6.0
13177,SP,zip_code,Sudeste,SP,sumare,13177,-22.811351356229764,-47.22985192332304,7.0,1.0,7.0
18103,SP,zip_code,Sudeste,SP,sorocaba,18103,-23.41079159700499,-47.40838864279534,10.0,1.0,10.0
68701,PA,zip_code,Norte,PA,capanema,68701,-1.2029338030262215,-47.1670481755868,0.0,0.0,0.0
38240,MG,zip_code,Sudeste,MG,itapagipe,38240,-19.901434194400306,-49.37056631641529,5.0,0.0,5.0
15170,SP,zip_code,Sudeste,SP,tanabi,15170,-20.614147483223984,-49.662943956479474,11.0,2.0,11.0
37557,MG,zip_code,Sudeste,MG,pouso alegre,37557,-22.258959459241513,-45.92774919769376,9.0,0.0,9.0
84060,PR,zip_code,Sul,PR,ponta grossa,84060,-25.107036659430523,-50.21963222019869,5.0,0.0,5.0
18211,SP,zip_code,Sudeste,SP,itapetininga,18211,-23.564321306976264,-48.03869625063684,4.0,0.0,4.0
18710,SP,zip_code,Sudeste,SP,arandu,18710,-23.140688555134744,-49.057301044813315,4.0,0.0,4.0
04135,SP,zip_code,Sudeste,SP,so paulo,4135,-23.609488222315193,-46.63062098987245,13.0,0.0,13.0
45655,BA,zip_code,Nordeste,BA,ilheus,45655,-14.81960123333446,-39.026598971929936,9.0,0.0,9.0
05376,SP,zip_code,Sudeste,SP,sao paulo,5376,-23.58009062891687,-46.76339422370018,5.0,0.0,5.0
38200,MG,zip_code,Sudeste,MG,frutal,38200,-20.02778387090064,-48.93389656005159,26.0,0.0,26.0
48605,BA,zip_code,Nordeste,BA,paulo afonso,48605,-9.390597972375389,-38.224606216106075,8.0,0.0,8.0
03508,SP,zip_code,Sudeste,SP,sao paulo,3508,-23.533745207051748,-46.53496344186043,9.0,1.0,9.0
24754,RJ,zip_code,Sudeste,RJ,sao goncalo,24754,-22.869449222970907,-43.02234230791948,7.0,1.0,7.0
03934,SP,zip_code,Sudeste,SP,so paulo,3934,-23.590096480437385,-46.50410735178033,0.0,0.0,0.0
83065,PR,zip_code,Sul,PR,so jos dos pinhais,83065,-25.51832995891287,-49.16410581458834,20.0,0.0,20.0
79410,MS,zip_code,Centro-Oeste,MS,pedro gomes,79410,-18.104372599214905,-54.55485365501642,1.0,0.0,1.0
73252,DF,zip_code,Centro-Oeste,DF,brasilia,73252,-15.69278601594533,-47.82008560107553,14.0,0.0,14.0
28941,RJ,zip_code,Sudeste,RJ,sao pedro da aldeia,28941,-22.428316852631152,-42.96615262525749,17.0,1.0,17.0
84240,PR,zip_code,Sul,PR,pira do sul,84240,-24.527745806563185,-49.944242296574025,7.0,0.0,7.0
85855,PR,zip_code,Sul,PR,foz do iguacu,85855,-25.583870933793897,-54.55612680264604,3.0,0.0,3.0
37750,MG,zip_code,Sudeste,MG,machado,37750,-21.678557429854543,-45.91591240106072,21.0,0.0,21.0
31255,MG,zip_code,Sudeste,MG,belo horizonte,31255,-19.881258098245752,-43.96258117874656,13.0,4.0,13.0
14300,SP,zip_code,Sudeste,SP,batatais,14300,-20.89365543310177,-47.59827782593989,28.0,1.0,28.0
15540,SP,zip_code,Sudeste,SP,lvares florence,15540,-20.32149421520841,-49.908732155193526,2.0,0.0,2.0
14711,SP,zip_code,Sudeste,SP,bebedouro,14711,-20.93396989280991,-48.47386342891441,3.0,0.0,3.0
32604,MG,zip_code,Sudeste,MG,betim,32604,-19.95242647238731,-44.196301430059435,12.0,3.0,12.0
05428,SP,zip_code,Sudeste,SP,sao paulo,5428,-23.56503690813088,-46.70281747085809,9.0,0.0,9.0
14802,SP,zip_code,Sudeste,SP,araraquara,14802,-21.76322981154581,-48.18288282480331,21.0,4.0,21.0
35162,MG,zip_code,Sudeste,MG,ipatinga,35162,-19.464212946828052,-42.557388748570354,93.0,1.0,93.0
86360,PR,zip_code,Sul,PR,bandeirantes,86360,-23.116749471052657,-50.382464345604376,13.0,1.0,13.0
38703,MG,zip_code,Sudeste,MG,patos de minas,38703,-18.578052154707215,-46.49534621973176,17.0,0.0,17.0
44630,BA,zip_code,Nordeste,BA,mairi,44630,-11.709295144223564,-40.14917640644823,2.0,0.0,2.0
72130,DF,zip_code,Centro-Oeste,DF,braslia,72130,-15.80530509380724,-48.078768218633776,13.0,0.0,13.0
31742,MG,zip_code,Sudeste,MG,belo horizonte,31742,-19.828969252576567,-43.93218671796652,19.0,0.0,19.0
89278,SC,zip_code,Sul,SC,corup,89278,-26.440074000000003,-49.2554655,4.0,0.0,4.0
22280,RJ,zip_code,Sudeste,RJ,rio de janeiro,22280,-22.954936441860426,-43.184436837757616,31.0,0.0,31.0
65725,MA,zip_code,Nordeste,MA,pedreiras,65725,-4.5758691241113665,-44.60769841413531,3.0,0.0,3.0
19806,SP,zip_code,Sudeste,SP,assis,19806,-22.656805826533557,-50.42755376686477,10.0,2.0,10.0
38401,MG,zip_code,Sudeste,MG,uberlandia,38401,-18.8964638132207,-48.27818092813087,36.0,1.0,36.0
20775,RJ,zip_code,Sudeste,RJ,rio de janeiro,20775,-22.890369510675807,-43.27698659077259,27.0,0.0,27.0
04832,SP,zip_code,Sudeste,SP,sao paulo,4832,-23.73207628200517,-46.71948849401479,3.0,0.0,3.0
15084,SP,zip_code,Sudeste,SP,so jos do rio preto,15084,-20.831615228679105,-49.379377552836566,18.0,0.0,18.0
94010,RS,zip_code,Sul,RS,gravatai,94010,-29.944050476804637,-50.99066065481718,10.0,0.0,10.0
08625,SP,zip_code,Sudeste,SP,suzano,8625,-23.64720171752017,-46.30848072937526,3.0,0.0,3.0
85415,PR,zip_code,Sul,PR,cafelandia,85415,-24.617276129294893,-53.32308923055461,13.0,0.0,13.0
55641,PE,zip_code,Nordeste,PE,gravata,55641,-8.203048080481276,-35.57363996655584,2.0,0.0,2.0
36046,MG,zip_code,Sudeste,MG,juiz de fora,36046,-21.732187080532825,-43.35897147647314,11.0,1.0,11.0
17055,SP,zip_code,Sudeste,SP,bauru,17055,-22.326253933061135,-49.11390473857651,8.0,0.0,8.0
64001,PI,zip_code,Nordeste,PI,teresina,64001,-5.094283185767463,-42.8148829189767,8.0,0.0,8.0
14600,SP,zip_code,Sudeste,SP,so joaquim da barra,14600,-20.58266472370575,-47.860611891158314,34.0,1.0,34.0
81930,PR,zip_code,Sul,PR,curitiba,81930,-25.563358201736467,-49.27591048624117,2.0,1.0,2.0
39400,MG,zip_code,Sudeste,MG,montes claros,39400,-16.706625163960133,-43.85391946813854,71.0,3.0,71.0
57080,AL,zip_code,Nordeste,AL,maceio,57080,-9.594900263777442,-35.752154639203525,5.0,0.0,5.0
20540,RJ,zip_code,Sudeste,RJ,rio de janeiro,20540,-22.92219759616828,-43.25857335302108,74.0,0.0,74.0
39500,MG,zip_code,Sudeste,MG,monte azul,39500,-15.156870656425667,-42.86691752819545,5.0,0.0,5.0
58030,PB,zip_code,Nordeste,PB,joao pessoa,58030,-7.116417471550578,-34.86103629586243,15.0,1.0,15.0
87035,PR,zip_code,Sul,PR,maring,87035,-23.38819947257204,-51.91038998375644,6.0,2.0,6.0
03320,SP,zip_code,Sudeste,SP,sao paulo,3320,-23.5449271357262,-46.554707661117185,12.0,1.0,12.0
24415,RJ,zip_code,Sudeste,RJ,so gonalo,24415,-22.836343331054753,-43.062395899894085,8.0,0.0,8.0
13050,SP,zip_code,Sudeste,SP,campinas,13050,-22.94586930391252,-47.10195130974091,63.0,0.0,63.0
37143,MG,zip_code,Sudeste,MG,serrania,37143,-21.54941472623431,-46.05042547324115,2.0,0.0,2.0
37800,MG,zip_code,Sudeste,MG,guaxupe,37800,-21.314381646690475,-46.718534645161256,37.0,0.0,37.0
06708,SP,zip_code,Sudeste,SP,cotia,6708,-23.594021308355916,-46.84897203857697,7.0,0.0,7.0
92020,RS,zip_code,Sul,RS,canoas,92020,-29.919871142121643,-51.17604556977369,18.0,1.0,18.0
08674,SP,zip_code,Sudeste,SP,suzano,8674,-23.53865600749365,-46.31334970843171,13.0,0.0,13.0
73062,DF,zip_code,Centro-Oeste,DF,brasilia,73062,-15.647354379682108,-47.82295706919504,6.0,0.0,6.0
04307,SP,zip_code,Sudeste,SP,sao paulo,4307,-23.511642102956444,-46.54076585003206,1.0,1.0,1.0
40301,BA,zip_code,Nordeste,BA,salvador,40301,-12.96606773910784,-38.50456603205609,11.0,0.0,11.0
03521,SP,zip_code,Sudeste,SP,sao paulo,3521,-23.54921990590919,-46.51825730474925,4.0,1.0,4.0
98400,RS,zip_code,Sul,RS,frederico westphalen,98400,-27.360614358213457,-53.39989987042901,14.0,0.0,14.0
84015,PR,zip_code,Sul,PR,ponta grossa,84015,-25.07718987676728,-50.16374252360197,13.0,0.0,13.0
80620,PR,zip_code,Sul,PR,curitiba,80620,-25.45549383319865,-49.272610672773965,31.0,3.0,31.0
17300,SP,zip_code,Sudeste,SP,dois corregos,17300,-22.37583526845899,-48.38131786378464,11.0,2.0,11.0
01031,SP,zip_code,Sudeste,SP,sao paulo,1031,-23.544207,-46.63628100000001,4.0,2.0,4.0
22450,RJ,zip_code,Sudeste,RJ,rio de janeiro,22450,-22.986486654438053,-43.23281096111566,41.0,0.0,41.0
08568,SP,zip_code,Sudeste,SP,poa,8568,-23.552887494864112,-46.347221655981286,1.0,0.0,1.0
61615,CE,zip_code,Nordeste,CE,caucaia,61615,-3.737758161769128,-38.70300459557716,1.0,0.0,1.0
09172,SP,zip_code,Sudeste,SP,santo andr,9172,-23.69470364807545,-46.51149665000868,15.0,0.0,15.0
25535,RJ,zip_code,Sudeste,RJ,sao joao de meriti,25535,-22.786500325107603,-43.405996685509315,2.0,0.0,2.0
07081,SP,zip_code,Sudeste,SP,guarulhos,7081,-23.440600278377293,-46.552750087569954,13.0,0.0,13.0
69918,AC,zip_code,Norte,AC,rio branco,69918,-9.97030229511398,-67.82323833186092,13.0,0.0,13.0
09370,SP,zip_code,Sudeste,SP,maua,9370,-23.69966411408611,-46.483938963644725,18.0,2.0,18.0
41630,BA,zip_code,Nordeste,BA,salvador,41630,-12.930585045701257,-38.36725244570469,12.0,0.0,12.0
65712,MA,zip_code,Nordeste,MA,lago dos rodrigues,65712,-4.611751849811036,-44.98047613017467,0.0,0.0,0.0
75400,GO,zip_code,Centro-Oeste,GO,inhumas,75400,-16.356000471607537,-49.50655230420084,16.0,0.0,16.0
01244,SP,zip_code,Sudeste,SP,so paulo,1244,-23.548729138496157,-46.66077938773154,6.0,1.0,6.0
32315,MG,zip_code,Sudeste,MG,contagem,32315,-19.94297833156762,-44.04189358804577,11.0,2.0,11.0
13550,SP,zip_code,Sudeste,SP,analandia,13550,-22.13017261606113,-47.66586814636069,4.0,0.0,4.0
01306,SP,zip_code,Sudeste,SP,sao paulo,1306,-23.55402617790984,-46.649316169715526,21.0,0.0,21.0
38800,MG,zip_code,Sudeste,MG,so gotardo,38800,-19.3207259505407,-46.04515454509075,20.0,0.0,20.0
96815,RS,zip_code,Sul,RS,santa cruz do sul,96815,-29.691270731188094,-52.44438099147911,5.0,0.0,5.0
22051,RJ,zip_code,Sudeste,RJ,rio de janeiro,22051,-22.9736938889723,-43.18943760476661,24.0,1.0,24.0
39628,MG,zip_code,Sudeste,MG,comercinho,39628,-16.29710479398405,-41.79411159366517,1.0,0.0,1.0
71680,DF,zip_code,Centro-Oeste,DF,brasilia,71680,-15.871185019995291,-47.87396608214558,48.0,0.0,48.0
39864,MG,zip_code,Sudeste,MG,carlos chagas,39864,-17.697143237269064,-40.77187128080613,3.0,0.0,3.0
15015,SP,zip_code,Sudeste,SP,sao jose do rio preto,15015,-20.81501701768752,-49.38364032541087,29.0,4.0,29.0
45028,BA,zip_code,Nordeste,BA,vitoria da conquista,45028,-14.86056448043738,-40.82781520399332,17.0,0.0,17.0
28540,RJ,zip_code,Sudeste,RJ,cordeiro,28540,-22.033851073175693,-42.38392636341893,24.0,0.0,24.0
04467,SP,zip_code,Sudeste,SP,sao paulo,4467,-23.69431970774424,-46.65546050805008,4.0,0.0,4.0
68800,PA,zip_code,Norte,PA,breves,68800,-1.6757901722004098,-50.478070422045235,1.0,0.0,1.0
64006,PI,zip_code,Nordeste,PI,teresina,64006,-5.042487293868304,-42.8054106861847,8.0,0.0,8.0
13024,SP,zip_code,Sudeste,SP,campinas,13024,-22.89246599599324,-47.05809331256295,24.0,0.0,24.0
37262,MG,zip_code,Sudeste,MG,santo antonio do amparo,37262,-20.94317787585861,-44.91214941996343,4.0,0.0,4.0
91755,RS,zip_code,Sul,RS,porto alegre,91755,-30.160100703849096,-51.19818992561603,9.0,0.0,9.0
24020,RJ,zip_code,Sudeste,RJ,niteroi,24020,-22.89477501738916,-43.12290711558023,34.0,3.0,34.0
15870,SP,zip_code,Sudeste,SP,catigua,15870,-21.04862059724778,-49.059379812384975,6.0,0.0,6.0
71505,DF,zip_code,Centro-Oeste,DF,brasilia,71505,-15.728358714104482,-47.86176454164951,10.0,0.0,10.0
11608,SP,zip_code,Sudeste,SP,sao sebastiao,11608,-23.786946031911867,-45.399478086040745,6.0,0.0,6.0
14180,SP,zip_code,Sudeste,SP,pontal,14180,-21.033674928334445,-48.03449348851392,13.0,0.0,13.0
21070,RJ,zip_code,Sudeste,RJ,rio de janeiro,21070,-22.83914768082403,-43.28347718956661,9.0,2.0,9.0
38031,MG,zip_code,Sudeste,MG,uberaba,38031,-19.76986066556059,-47.92759574049282,5.0,0.0,5.0
35774,MG,zip_code,Sudeste,MG,paraopeba,35774,-19.275790369957168,-44.39199508195682,9.0,0.0,9.0
20780,RJ,zip_code,Sudeste,RJ,rio de janeiro,20780,-22.894294379681472,-43.26761131167413,32.0,0.0,32.0
14065,SP,zip_code,Sudeste,SP,ribeirao preto,14065,-21.13866842353855,-47.83041861740434,8.0,0.0,8.0
11930,SP,zip_code,Sudeste,SP,pariqueraacu,11930,-24.709174685239997,-47.89042312923814,15.0,0.0,15.0
03057,SP,zip_code,Sudeste,SP,sao paulo,3057,-23.53880093366611,-46.595704987506515,7.0,1.0,7.0
17051,SP,zip_code,Sudeste,SP,bauru,17051,-22.332996638092123,-49.092589650701186,7.0,2.0,7.0
38400,MG,zip_code,Sudeste,MG,uberlandia,38400,-18.91995781581552,-48.29292768898405,87.0,4.0,87.0
30240,MG,zip_code,Sudeste,MG,belo horizonte,30240,-19.931135018321857,-43.91624407660566,31.0,1.0,31.0
29140,ES,zip_code,Sudeste,ES,cariacica,29140,-20.332114987503,-40.36491495001201,9.0,0.0,9.0
81830,PR,zip_code,Sul,PR,curitiba,81830,-25.508498983063124,-49.26391362043409,13.0,1.0,13.0
35367,MG,zip_code,Sudeste,MG,matipo,35367,-20.28247015017042,-42.33779761312311,4.0,0.0,4.0
30690,MG,zip_code,Sudeste,MG,belo horizonte,30690,-19.998477225748836,-44.07014565359271,8.0,0.0,8.0
37410,MG,zip_code,Sudeste,MG,tres coracoes,37410,-21.685237382121695,-45.266900636608405,42.0,3.0,42.0
02915,SP,zip_code,Sudeste,SP,so paulo,2915,-23.50195915543304,-46.70266426158464,2.0,0.0,2.0
26070,RJ,zip_code,Sudeste,RJ,nova iguacu,26070,-22.708880160956017,-43.44554700000001,19.0,0.0,19.0
07727,SP,zip_code,Sudeste,SP,caieiras,7727,-23.37699526054823,-46.675015127465606,2.0,0.0,2.0
79097,MS,zip_code,Centro-Oeste,MS,campo grande,79097,-20.543530935599343,-54.67530156841135,3.0,0.0,3.0
14051,SP,zip_code,Sudeste,SP,ribeirao preto,14051,-21.157883999999996,-47.8372275,15.0,0.0,15.0
89518,SC,zip_code,Sul,SC,macieira,89518,-26.855912252440515,-51.37545811192968,1.0,0.0,1.0
51340,PE,zip_code,Nordeste,PE,recife,51340,-8.122360279603889,-34.95497258201993,2.0,0.0,2.0
49075,SE,zip_code,Nordeste,SE,aracaju,49075,-10.912140776559632,-37.070819319175975,3.0,0.0,3.0
72161,DF,zip_code,Centro-Oeste,DF,brasilia,72161,-15.820039901308377,-48.0923828507723,0.0,0.0,0.0
37940,MG,zip_code,Sudeste,MG,alpinopolis,37940,-20.86251247124406,-46.38402712998138,7.0,0.0,7.0
78250,MT,zip_code,Centro-Oeste,MT,pontes e lacerda,78250,-15.245546686504715,-59.3244940536279,9.0,0.0,9.0
01211,SP,zip_code,Sudeste,SP,sao paulo,1211,-23.53596460283338,-46.65185584554791,6.0,0.0,6.0
48900,BA,zip_code,Nordeste,BA,juazeiro,48900,-9.433402601604328,-40.5023894572191,7.0,0.0,7.0
30672,MG,zip_code,Sudeste,MG,belo horizonte,30672,-20.018825653903836,-44.03552054801202,10.0,0.0,10.0
69922,AC,zip_code,Norte,AC,rio branco,69922,-9.928538036355258,-67.83822414363205,0.0,0.0,0.0
27197,RJ,zip_code,Sudeste,RJ,pinheiral,27197,-22.50004890031593,-44.03143573004089,14.0,0.0,14.0
02303,SP,zip_code,Sudeste,SP,so paulo,2303,-23.483225242022023,-46.6124991597322,2.0,0.0,2.0
35570,MG,zip_code,Sudeste,MG,formiga,35570,-20.461229221232735,-45.42462415921216,32.0,4.0,32.0
88870,SC,zip_code,Sul,SC,orleans,88870,-28.384718752477756,-49.276065881516296,8.0,1.0,8.0
26900,RJ,zip_code,Sudeste,RJ,miguel pereira,26900,-22.456566009887418,-43.45767580617022,28.0,0.0,28.0
