geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
35763,-19.49457943308965,-44.39334522769436,INHAUMA,MG
21215,-22.833293070229026,-43.29686489425243,RIO DE JANEIRO,RJ
07080,-23.44509722952855,-46.54653504302035,GUARULHOS,SP
07176,-23.413651260892156,-46.38891211809681,GUARULHOS,SP
22290,-22.95284086678396,-43.18193683126539,RIO DE JANEIRO,RJ
38805,-19.525894162540144,-45.9659977349393,SANTA ROSA DA SERRA,MG
85902,-24.72598688172304,-53.75181248381607,TOLEDO,PR
09841,-23.740828738420092,-46.56747223166779,SAO BERNARDO DO CAMPO,SP
03935,-23.586074548992983,-46.50163131349182,SO PAULO,SP
31998,-19.8306127507646,-43.86809606771886,BELO HORIZONTE,MG
19400,-21.866610946635536,-51.84500383776062,PRESIDENTE VENCESLAU,SP
08230,-23.524496775956298,-46.453542836031595,SAO PAULO,SP
18780,-23.00511510384141,-49.32117179231716,MANDURI,SP
69079,-3.110278442408686,-60.00416525881469,MANAUS,AM
09371,-23.666146659992013,-46.47904076380636,MAU,SP
34400,-19.970057302438544,-43.797586433269046,RAPOSOS,MG
23550,-22.93011986900566,-43.69135090937163,RIO DE JANEIRO,RJ
38400,-18.922173891427203,-48.2940845806107,UBERLANDIA,MG
83750,-25.769229366713382,-49.73598265948426,LAPA,PR
30140,-19.92590509740904,-43.953494972243085,BELO HORIZONTE,MG
30380,-19.94408753788447,-43.94953496197128,BELO HORIZONTE,MG
30180,-19.92196443796528,-43.95599917098493,BELO HORIZONTE,MG
06810,-23.650602102678075,-46.795999133052526,EMBU DAS ARTES,SP
80035,-25.40629696799003,-49.25080872141353,CURITIBA,PR
53417,-7.937406104362596,-34.89390112614691,PAULISTA,PE
14701,-20.95274991096408,-48.49070448503447,BEBEDOURO,SP
29390,-20.34825252497578,-41.536925542610625,IUNA,ES
29164,-20.133809213168583,-40.300046334035365,SERRA,ES
88780,-28.228844967186667,-48.67386003714473,IMBITUBA,SC
38081,-19.746025570479855,-47.909224143616115,UBERABA,MG
28024,-21.776857352837187,-41.315651564198966,CAMPOS DOS GOYTACAZES,RJ
08132,-23.510956499999995,-46.37513700000001,SAO PAULO,SP
69918,-9.963028037191988,-67.83110214265109,RIO BRANCO,AC
02753,-23.48977069386578,-46.68595808742572,SAO PAULO,SP
35930,-19.821855523787644,-43.166014883695794,JOO MONLEVADE,MG
36025,-21.777232819320197,-43.35577094740033,JUIZ DE FORA,MG
05782,-23.650737514172015,-46.76644086604235,SO PAULO,SP
30140,-19.93246018844143,-43.93209713696695,BELO HORIZONTE,MG
03243,-23.59858586955391,-46.541719681516525,SAO PAULO,SP
03727,-23.50419754731954,-46.51256182944775,SAO PAULO,SP
28970,-22.854697302252433,-42.261746306350894,ARARUAMA,RJ
72960,-15.92243613039487,-48.80787464775024,CORUMBA DE GOIAS,GO
88090,-27.600788723844403,-48.60231391228583,FLORIANOPOLIS,SC
81450,-25.494499445467103,-49.34602257799065,CURITIBA,PR
06385,-23.54749488792564,-46.844634655143786,CARAPICUIBA,SP
27275,-22.49877921648681,-44.11227262669517,VOLTA REDONDA,RJ
58015,-7.130391924519513,-34.87058980045008,JOAO PESSOA,PB
04547,-23.597991218996963,-46.683375490016665,SAO PAULO,SP
03122,-23.566736440475445,-46.59934715251886,SAO PAULO,SP
38401,-18.90330554593456,-48.30569276019966,UBERLANDIA,MG
30575,-19.97951481665569,-43.974350227768454,BELO HORIZONTE,MG
13253,-23.0010668350319,-46.82137635903815,ITATIBA,SP
59035,-5.805355635330719,-35.23349102002765,NATAL,RN
97544,-29.79435238224409,-55.80859324454928,ALEGRETE,RS
01122,-23.53206967831387,-46.633619844711184,SO PAULO,SP
09550,-23.607456956979632,-46.54909889578164,SO CAETANO DO SUL,SP
12607,-22.736872330832732,-45.11816568359399,LORENA,SP
29045,-20.310004806415712,-40.30995110335575,VITORIA,ES
38500,-18.703353886249577,-47.50046382275008,MONTE CARMELO,MG
14870,-21.25244847290124,-48.326792214857974,JABOTICABAL,SP
32655,-19.968280962808013,-44.17325566250216,BETIM,MG
75650,-17.729871714738128,-49.112895859238606,MORRINHOS,GO
04760,-23.661577561198005,-46.71759222300767,SAO PAULO,SP
13560,-22.011383778679107,-47.89243786830531,SAO CARLOS,SP
96845,-29.725017810142447,-52.438764908002405,SANTA CRUZ DO SUL,RS
73801,-15.543301500000002,-47.345247,FORMOSA,GO
58200,-6.845284263791963,-35.49603852500234,GUARABIRA,PB
14500,-20.34096263762896,-47.780346898755546,ITUVERAVA,SP
04911,-23.67800761794659,-46.74318183601389,SAO PAULO,SP
22030,-22.966313295807417,-43.18214672540478,RIO DE JANEIRO,RJ
65530,-3.206338346187079,-43.40282634432613,URBANO SANTOS,MA
96450,-30.984205881498234,-54.677446080088835,DOM PEDRITO,RS
66812,-1.3082028789889808,-48.4810165434244,BELEM,PA
28570,-21.67245253547409,-42.07939632042983,ITAOCARA,RJ
14610,-20.430276067739296,-48.01273591617936,IPUA,SP
90810,-30.09756438579831,-51.248533619221995,PORTO ALEGRE,RS
06321,-23.53529048776956,-46.8308009104712,CARAPICUIBA,SP
38184,-19.59949138847153,-46.94416284371671,ARAXA,MG
22241,-22.941765587281484,-43.199238630446075,RIO DE JANEIRO,RJ
44420,-12.771969477037908,-38.91664470043349,MARAGOGIPE,BA
05730,-23.636307709129216,-46.74239289078996,SAO PAULO,SP
37504,-22.422442619708832,-45.480467543025334,ITAJUBA,MG
11630,-23.817104226779527,-45.35829429550984,ILHABELA,SP
38425,-18.982867544503392,-48.27098856696493,UBERLANDIA,MG
28430,-21.57476732625477,-41.9138927440955,CAMBUCI,RJ
62033,-3.6993162766261536,-40.32905803759123,SOBRAL,CE
35701,-19.443609326836167,-44.21542731712827,SETE LAGOAS,MG
29178,-20.22669547259048,-40.28988476060818,SERRA,ES
03120,-23.56084885873388,-46.60165341104508,SAO PAULO,SP
40415,-12.924475638351934,-38.505183543020365,SALVADOR,BA
25010,-22.78497663176036,-43.31762127613611,DUQUE DE CAXIAS,RJ
21830,-22.877308991113196,-43.47913780362407,RIO DE JANEIRO,RJ
15505,-20.425242140081014,-49.94710948807982,VOTUPORANGA,SP
06714,-23.607298989809703,-46.885663514752416,COTIA,SP
99709,-27.658109977931428,-52.281484249966326,ERECHIM,RS
38260,-19.863170518716185,-49.76506926728135,SAO FRANCISCO DE SALES,MG
06260,-23.49748289785911,-46.791773962952234,OSASCO,SP
04265,-23.588714609210022,-46.616122996249096,SAO PAULO,SP
98700,-28.381306358483,-53.925380970686625,IJUI,RS
78875,-13.17698215566306,-53.25009256859122,GAUCHA DO NORTE,MT
20010,-22.90314372976937,-43.175228464595534,RIO DE JANEIRO,RJ
60175,-3.737446006573445,-38.47878298825513,FORTALEZA,CE
94440,-30.083705096721697,-51.04890982963688,VIAMAO,RS
90250,-29.991326162575096,-51.19093473856809,PORTO ALEGRE,RS
98700,-28.381095465189723,-53.91466998670908,IJUI,RS
48120,-12.419135815648705,-38.32070069292944,POJUCA,BA
26545,-22.812799852931608,-43.3985973059391,NILOPOLIS,RJ
29216,-20.679459204554373,-40.51206591871281,GUARAPARI,ES
62748,-4.465493590839787,-38.900244650513685,CAPISTRANO,CE
33045,-19.764881294223457,-43.87931201489106,SANTA LUZIA,MG
38307,-18.968130604159313,-49.47846860044768,ITUIUTABA,MG
38414,-18.91720174214369,-48.32461378483935,UBERLANDIA,MG
41815,-12.99581477185643,-38.46380550874258,SALVADOR,BA
13564,-21.993295592186485,-47.895513128197635,SAO CARLOS,SP
15810,-21.154820438513536,-48.965480701771625,CATANDUVA,SP
14085,-21.164887341104503,-47.798695592561586,RIBEIRAO PRETO,SP
06474,-23.48842698011623,-46.853210525490354,BARUERI,SP
88802,-28.68414614068923,-49.36925148413947,CRICIUMA,SC
74885,-16.73467753443012,-49.19966993388682,GOIANIA,GO
31540,-19.831744361648067,-43.990660733971936,BELO HORIZONTE,MG
13165,-22.491669413960405,-47.2060288050875,ENGENHEIRO COELHO,SP
01525,-23.565678852068785,-46.636379214265105,SAO PAULO,SP
15990,-21.615070138496165,-48.35505245337296,MATAO,SP
18080,-23.485926656673787,-47.459036545934566,SOROCABA,SP
27522,-22.474498839359875,-44.471574140872875,RESENDE,RJ
37701,-21.789105540588015,-46.570702913048585,POCOS DE CALDAS,MG
40310,-12.96073405023373,-38.481487281983966,SALVADOR,BA
18275,-23.358197430200516,-47.85449737023758,TATUI,SP
25665,-22.506434991504744,-43.21713153822862,PETROPOLIS,RJ
05083,-23.534765015263435,-46.71807697085811,SO PAULO,SP
58735,-7.222228512505717,-37.25676465025644,TEIXEIRA,PB
06340,-23.566443995617753,-46.83080755913305,CARAPICUIBA,SP
84025,-25.08944631105444,-50.126306753847295,PONTA GROSSA,PR
54768,-8.008765155981294,-34.988195284753935,CAMARAGIBE,PE
87203,-23.655425998654874,-52.627513463059785,CIANORTE,PR
39402,-16.744837044192696,-43.8683886790539,MONTES CLAROS,MG
46400,-14.070420309219424,-42.49177118044605,CAETITE,BA
88040,-27.603782129897816,-48.52876048459232,FLORIANOPOLIS,SC
22795,-23.02165485541566,-43.47241606036128,RIO DE JANEIRO,RJ
11410,-23.99398822370018,-46.258758346096165,GUARUJ,SP
66615,-1.4074546464306608,-48.44642465240328,BELEM,PA
79600,-20.773071683946792,-51.7005319119225,TRES LAGOAS,MS
13730,-21.46532214069893,-47.007308148888306,MOCOCA,SP
02308,-23.478958320012676,-46.60461410713256,SAO PAULO,SP
05873,-23.691845445584548,-46.777465279767135,SAO PAULO,SP
38183,-19.604769018614224,-46.93482649760492,ARAX,MG
03591,-23.549920847625376,-46.47837635581969,SAO PAULO,SP
02941,-23.478915551762935,-46.72109234776962,SAO PAULO,SP
03694,-23.537947222315196,-46.4847887776848,SAO PAULO,SP
96205,-32.177031459926944,-52.16056845298644,RIO GRANDE,RS
02132,-23.50119810574757,-46.574946314184295,SAO PAULO,SP
96760,-30.673370982580355,-51.41199253033398,TAPES,RS
96745,-29.96010976092223,-51.64824121137491,CHARQUEADAS,RS
17509,-22.21852291534425,-49.94252883166945,MARILIA,SP
96020,-31.77698699694158,-52.35092094076389,PELOTAS,RS
03154,-23.584527219545222,-46.57794869969416,SAO PAULO,SP
02235,-23.482955284205676,-46.58379444033121,SAO PAULO,SP
27913,-22.384748941201792,-41.77441653766179,MACAE,RJ
13185,-22.87869487184866,-47.16737409611349,HORTOLANDIA,SP
05831,-23.672144674947912,-46.74714324485198,SAO PAULO,SP
09550,-23.608705589503188,-46.55068937039063,SAO CAETANO DO SUL,SP
06704,-23.56467006633389,-46.92476638703906,COTIA,SP
03210,-23.60153046677955,-46.545931278248126,SAO PAULO,SP
12043,-23.023319792612828,-45.63305581205787,TAUBATE,SP
37550,-22.217326788588604,-45.93942514707445,POUSO ALEGRE,MG
50610,-8.054139656673787,-34.90764504302035,RECIFE,PE
77733,-8.689781999999944,-47.16250999999997,RECURSOLANDIA,TO
26013,-22.741285417311182,-43.446105216590496,NOVA IGUACU,RJ
15910,-21.26039476860128,-48.48612109625845,MONTE ALTO,SP
88960,-29.113770583176397,-49.63054742050633,SOMBRIO,SC
89035,-26.908772982514854,-49.089657855675455,BLUMENAU,SC
32315,-19.84259601811846,-44.03188871602788,CONTAGEM,MG
08598,-23.47135741676834,-46.32554934279527,ITAQUAQUECETUBA,SP
03438,-23.558413138496164,-46.52685570483004,SO PAULO,SP
05433,-23.552375301690823,-46.69133721703507,SAO PAULO,SP
35480,-20.329982256622447,-44.24097645618641,BONFIM,MG
89900,-26.716168324544757,-53.522509167127545,SO MIGUEL DO OESTE,SC
03376,-23.57687778573489,-46.54644338259568,SO PAULO,SP
31210,-19.910629069103848,-43.948195418806705,BELO HORIZONTE,MG
45836,-17.045021546055935,-39.53503098330595,ITAMARAJU,BA
35171,-19.514839257959867,-42.62336387191742,CORONEL FABRICIANO,MG
05162,-23.475850548377952,-46.75928666730415,SAO PAULO,SP
20950,-22.90737633527613,-43.26782269649149,RIO DE JANEIRO,RJ
37968,-21.194102840932285,-46.968220549509766,MONTE SANTO DE MINAS,MG
88085,-27.60461178518663,-48.59322149474852,FLORIANOPOLIS,SC
18072,-23.441633308904184,-47.51069925950716,SOROCABA,SP
72220,-15.82428420910979,-48.110109009603235,BRASILIA,DF
78890,-12.538875967717654,-55.722645940741536,SORRISO,MT
50660,-8.063285664449761,-34.938651201821926,RECIFE,PE
11462,-23.955901803111605,-46.2877746503317,GUARUJ,SP
38220,-20.14111477571354,-48.69558197035799,PLANURA,MG
38405,-18.881950357917795,-48.25602974111374,UBERLANDIA,MG
01124,-23.52936945767212,-46.634059995152576,SAO PAULO,SP
15131,-20.81333483779711,-49.53041338160926,MIRASSOL,SP
22010,-22.961783871487164,-43.166446244936225,RIO DE JANEIRO,RJ
26377,-22.740360292224107,-43.559082432663146,QUEIMADOS,RJ
14409,-20.485761684009574,-47.400443812199434,FRANCA,SP
04129,-23.60355031779099,-46.62200187621902,SAO PAULO,SP
49031,-10.96335199999993,-37.06678364399994,ARACAJU,SE
24451,-22.83448736561777,-43.011286341404436,SAO GONCALO,RJ
04284,-23.605721371083128,-46.60108822370018,SO PAULO,SP
21060,-22.860321530353993,-43.26408248943975,RIO DE JANEIRO,RJ
81720,-25.520556164031387,-49.253382043280155,CURITIBA,PR
13660,-21.85141748866993,-47.488561690319926,PORTO FERREIRA,SP
22795,-23.02350292480797,-43.47820453774024,RIO DE JANEIRO,RJ
60060,-3.719764893952099,-38.51663612583874,FORTALEZA,CE
65840,-7.005611999999946,-45.68149699999995,SAO RAIMUNDO DAS MANGABEIRAS,MA
21830,-22.87762276519133,-43.473556099919186,RIO DE JANEIRO,RJ
22470,-22.97389362753188,-43.226992219689464,RIO DE JANEIRO,RJ
50720,-8.058002029141905,-34.91272884332622,RECIFE,PE
06805,-23.626630092048305,-46.8463068264002,EMBU DAS ARTES,SP
85830,-24.294863999999947,-53.339776999999955,FORMOSA DO OESTE,PR
09780,-23.71850246710718,-46.53443122675858,SAO BERNARDO DO CAMPO,SP
90130,-30.05512795115125,-51.22088194714055,PORTO ALEGRE,RS
26255,-22.76224195366819,-43.45059689207598,NOVA IGUACU,RJ
25965,-22.40997567845752,-42.97994735012024,TERESOPOLIS,RJ
38035,-19.760889620078796,-47.89163753627008,UBERABA,MG
54100,-8.115830580904841,-35.013502744792,JABOATAO DOS GUARARAPES,PE
18170,-23.706732369672174,-47.43022520346917,PIEDADE,SP
03407,-23.54217018151652,-46.550981618933534,SAO PAULO,SP
72715,-15.687018578870552,-48.195124975272954,BRASILIA,DF
14610,-20.4427134300506,-48.00661610596434,IPUA,SP
18970,-23.03592493096487,-49.70901067293151,CHAVANTES,SP
64512,-6.5984694715102625,-42.281403726673375,TANQUE DO PIAUI,PI
31050,-19.900761348606338,-43.902795709129215,BELO HORIZONTE,MG
69400,-3.2895557855663773,-60.62001336132577,MANACAPURU,AM
05876,-23.69862186932957,-46.794922355222425,SAO PAULO,SP
06680,-23.538566112235532,-46.97082486126061,ITAPEVI,SP
12234,-23.284106863725537,-45.893553951843735,SO JOS DOS CAMPOS,SP
17201,-22.28893389157683,-48.56134269141446,JAU,SP
36415,-20.49458315187351,-43.86139694110895,CONGONHAS,MG
07191,-23.458054777684808,-46.50483143158865,GUARULHOS,SP
36520,-21.003946057847138,-42.830637922221975,VISCONDE DO RIO BRANCO,MG
04156,-23.632901496537553,-46.625331525535216,SAO PAULO,SP
01223,-23.544682470713862,-46.647243,SAO PAULO,SP
74255,-16.713740999999946,-49.285636999999966,GOIANIA,GO
65288,-2.53930913820302,-44.29294696871886,CENTRO DO GUILHERME,MA
74930,-16.763494499999993,-49.34744774999999,APARECIDA DE GOINIA,GO
27321,-22.525190748542897,-44.1866236537596,BARRA MANSA,RJ
15560,-20.180454528061208,-49.70029397281843,PONTES GESTAL,SP
70740,-15.77032405329215,-47.88929187567075,BRASILIA,DF
82820,-25.40901008076061,-49.20275616290619,CURITIBA,PR
16901,-20.8901124790524,-51.37558400597261,ANDRADINA,SP
09912,-23.688289629431537,-46.617354420974515,DIADEMA,SP
36893,-20.89261921143148,-42.34431752203118,MIRADOURO,MG
09260,-23.624837158064764,-46.48837807687902,SANTO ANDRE,SP
20270,-22.919572005828385,-43.211811792399985,RIO DE JANEIRO,RJ
73930,-14.467543396687384,-46.48103861532093,SIMOLANDIA,GO
96640,-29.985925365227587,-52.37418451845915,RIO PARDO,RS
41760,-12.994607189018344,-38.44524690146578,SALVADOR,BA
38401,-18.894853355882123,-48.298999172323114,UBERLANDIA,MG
99010,-28.265009873645713,-52.410817275239765,PASSO FUNDO,RS
48010,-12.126541184733297,-38.41900072093664,ALAGOINHAS,BA
13755,-21.319847479120742,-47.0294002242224,SAO BENEDITO DAS AREIAS,SP
82220,-25.36617756174626,-49.261076424635064,CURITIBA,PR
20231,-22.91329370468581,-43.18281583192923,RIO DE JANEIRO,RJ
31630,-19.80036653788447,-43.95626252360197,BELO HORIZONTE,MG
04805,-23.712304149316207,-46.70523276547978,SO PAULO,SP
18900,-22.915891052980086,-49.605621622331206,SANTA CRUZ DO RIO PARDO,SP
39598,-16.72139549208762,-42.86436120612391,CRISTLIA,MG
22261,-22.95976644491884,-43.20165175714125,RIO DE JANEIRO,RJ
17980,-21.36203650624206,-51.857662583770626,PANORAMA,SP
55643,-8.215114819320199,-35.56627025575626,GRAVATA,PE
58046,-7.133642936898409,-34.82562314707502,JOAO PESSOA,PB
78573,-12.7392364409355,-56.509128413711665,TAPURAH,MT
18605,-22.909287771856427,-48.43659258964741,BOTUCATU,SP
25075,-22.791560960428328,-43.2972468385439,DUQUE DE CAXIAS,RJ
54753,-8.015071425416895,-34.970047778254305,CAMARAGIBE,PE
20780,-22.901822298084145,-43.27278934915458,RIO DE JANEIRO,RJ
25655,-22.515998993923947,-43.18990152956825,PETROPOLIS,RJ
07193,-23.44977794171619,-46.5035919045242,GUARULHOS,SP
16402,-21.676073553147923,-49.74205218151653,LINS,SP
88215,-27.14087132373484,-48.5079433654414,BOMBINHAS,SC
36420,-20.512053344265148,-43.71887489175727,OURO BRANCO,MG
90550,-30.007304414363293,-51.18634244226446,PORTO ALEGRE,RS
58058,-7.165539206692879,-34.83028422562906,JOAO PESSOA,PB
35020,-18.88503839987939,-41.94472897228449,GOVERNADOR VALADARES,MG
04139,-23.606363503750902,-46.63582177990651,SAO PAULO,SP
62598,-2.8951470000000032,-40.45257000000001,JIJOCA DE JERICOACOARA,CE
09850,-23.69706208990721,-46.58548061134481,SO BERNARDO DO CAMPO,SP
18119,-23.54143051534347,-47.49295207971252,VOTORANTIM,SP
37550,-22.249724121675808,-45.92074694890043,POUSO ALEGRE,MG
36520,-21.009274679449472,-42.83122208943707,VISCONDE DO RIO BRANCO,MG
88058,-27.43792858006812,-48.40850298182237,FLORIANOPOLIS,SC
02993,-23.456591947544563,-46.730552452824675,SAO PAULO,SP
35501,-20.18494728367095,-44.878752594996634,DIVINOPOLIS,MG
13610,-22.20205444233755,-47.38658197709393,LEME,SP
58038,-7.0986185306711125,-34.83729405063776,JOO PESSOA,PB
36415,-20.51695283859495,-43.83071842062273,CONGONHAS,MG
05335,-23.54400861226844,-46.75509248889149,SAO PAULO,SP
09541,-23.624532,-46.5640829783599,SAO CAETANO DO SUL,SP
08230,-23.523348605923097,-46.452487467657015,SAO PAULO,SP
72876,-16.081864610451596,-47.97172062242032,VALPARAISO DE GOIAS,GO
96880,-29.7222031925888,-52.50385087463082,VERA CRUZ,RS
36570,-20.701715570458077,-42.86679414415842,VICOSA,MG
46220,-14.411230466464229,-42.07106315365724,RIO DO ANTONIO,BA
07715,-23.346476922727845,-46.75037113000125,CAIEIRAS,SP
45400,-13.366165499999996,-39.06482175000001,VALENA,BA
94970,-29.892655229308467,-51.08968827619634,CACHOEIRINHA,RS
13419,-22.722046837901857,-47.641759499884415,PIRACICABA,SP
53610,-7.833915283368953,-34.90229682722605,IGARASSU,PE
54070,-8.106343669715539,-35.01973943005942,JABOATAO DOS GUARARAPES,PE
59012,-5.783670910641051,-35.19694680085409,NATAL,RN
88085,-27.59850365667379,-48.59446060545911,FLORIANOPOLIS,SC
08420,-23.54359030613422,-46.42468307369147,SAO PAULO,SP
06543,-23.476559559277874,-46.85373877376191,SANTANA DE PARNAIBA,SP
04863,-23.76226355759131,-46.70859041035257,SO PAULO,SP
36051,-21.743434205378307,-43.35170132806277,JUIZ DE FORA,MG
23860,-22.96015616311732,-44.02818116772211,MANGARATIBA,RJ
31742,-19.83735400172324,-43.936135400640055,BELO HORIZONTE,MG
02847,-23.46250228173644,-46.69323028173645,SAO PAULO,SP
20771,-22.891889557851115,-43.28166104954124,RIO DE JANEIRO,RJ
77885,-6.435868657284081,-47.6679689312707,SANTA TEREZINHA DO TOCANTINS,TO
13874,-21.96815744257687,-46.77590033311489,SO JOO DA BOA VISTA,SP
39400,-16.706367335276127,-43.85217232278263,MONTES CLAROS,MG
13360,-22.999414452680465,-47.50467350291419,CAPIVARI,SP
30170,-19.93067512822437,-43.95283902888211,BELO HORIZONTE,MG
02951,-23.475918908130883,-46.72112861004675,SO PAULO,SP
17057,-22.326257502099363,-49.13757558086282,BAURU,SP
16800,-21.12361267514129,-51.10444250960438,MIRANDOPOLIS,SP
53140,-7.98126458174156,-34.84415986066712,OLINDA,PE
18200,-23.587331038070296,-48.05054303318741,ITAPETININGA,SP
13612,-22.186507806527047,-47.41046587291266,LEME,SP
58103,-6.985232666438388,-34.829670608822624,CABEDELO,PB
73900,-14.090061285093425,-46.36055934519518,POSSE,GO
35600,-19.749686151564276,-45.25888718605459,BOM DESPACHO,MG
88115,-27.541635127867867,-48.63528768171261,SO JOS,SC
21381,-22.874230288649084,-43.30847128031053,RIO DE JANEIRO,RJ
05527,-23.599641300305848,-46.75341265751051,SAO PAULO,SP
18130,-23.530606847625386,-47.12788033028448,SO ROQUE,SP
02801,-23.472940976686473,-46.70566084248947,SAO PAULO,SP
04187,-23.648796733279465,-46.595384491949915,SAO PAULO,SP
30411,-19.926026570084804,-43.96855631432853,BELO HORIZONTE,MG
91787,-30.15388042914447,-51.16855853964501,PORTO ALEGRE,RS
27915,-22.38744185183846,-41.775917915296894,MACAE,RJ
16340,-21.676987571235056,-50.32762736390287,LUIZIANIA,SP
90110,-30.046422372756577,-51.22244356855557,PORTO ALEGRE,RS
36307,-21.148725995477463,-44.25826866568103,SAO JOAO DEL REI,MG
96745,-29.95708550542697,-51.622045212365734,CHARQUEADAS,RS
18265,-23.24543902962222,-48.19506289778888,TORRE DE PEDRA,SP
03981,-23.614650062727204,-46.51836795559466,SAO PAULO,SP
04704,-23.623378376074783,-46.68852443366612,SAO PAULO,SP
05181,-23.45642950790585,-46.74741016610884,SAO PAULO,SP
47850,-12.086823380312408,-45.79517281259305,LUIS EDUARDO MAGALHAES,BA
36780,-21.309783233634697,-42.86103800024203,ASTOLFO DUTRA,MG
24800,-22.74971920724274,-42.861712110641854,ITABORAI,RJ
15385,-20.43444343006219,-51.347283957939354,ILHA SOLTEIRA,SP
83065,-25.52765757029273,-49.149855383998656,SO JOS DOS PINHAIS,PR
96040,-31.7474085745282,-52.37542270912922,PELOTAS,RS
09890,-23.697808312251055,-46.5665124908534,SAO BERNARDO DO CAMPO,SP
89600,-27.173401983351575,-51.504168368717195,JOAABA,SC
60192,-3.742463776299823,-38.4847006902591,FORTALEZA,CE
14540,-20.038944169634863,-47.75224279123435,IGARAPAVA,SP
04231,-23.604336871061022,-46.59708922870011,SAO PAULO,SP
27930,-22.39722138202525,-41.81991163479363,MACAE,RJ
09195,-23.675440315857745,-46.50850432278265,SANTO ANDRE,SP
83322,-25.461706150412724,-49.186750186363945,PINHAIS,PR
79006,-20.481257126839395,-54.634269918402666,CAMPO GRANDE,MS
27600,-22.235443068781063,-43.70423188067361,VALENCA,RJ
35604,-19.846286457387663,-45.411504076137966,MOEMA,MG
16057,-21.179921049685465,-50.4518925380287,ARAATUBA,SP
31015,-19.914623161809686,-43.9188118015466,BELO HORIZONTE,MG
13960,-22.5897605277841,-46.5258443876461,SOCORRO,SP
59060,-5.815556666634186,-35.238785249261284,NATAL,RN
37902,-20.73228932784427,-46.61098057144413,PASSOS,MG
14840,-21.37281709190869,-48.21854776442101,GUARIBA,SP
30670,-20.005392719401,-44.02125420231988,BELO HORIZONTE,MG
99010,-28.259970247867603,-52.40420553399938,PASSO FUNDO,RS
72980,-15.85947708801408,-48.94636376404222,PIRENOPOLIS,GO
66030,-1.47158606968077,-48.48748698915128,BELEM,PA
64803,-6.762021208439299,-43.00754468345347,FLORIANO,PI
22631,-23.004663770991055,-43.3298202634023,RIO DE JANEIRO,RJ
17920,-21.48485848739992,-51.70724091325683,OURO VERDE,SP
78745,-16.473201484880786,-54.64680164348781,RONDONOPOLIS,MT
17830,-21.61640926143284,-51.16927047847388,FLORIDA PAULISTA,SP
16207,-21.304027458335977,-50.373291551857264,BIRIGI,SP
93295,-29.85573572932602,-51.137040136911615,ESTEIO,RS
13574,-22.029240384124876,-47.90384720260835,SAO CARLOS,SP
31920,-19.876896010271786,-43.913697946707835,BELO HORIZONTE,MG
91910,-30.10479429946912,-51.24924584733691,PORTO ALEGRE,RS
28250,-21.43404467354936,-41.6953803085322,ITALVA,RJ
13690,-21.90735896875415,-47.619664990629175,DESCALVADO,SP
15910,-21.267221857403168,-48.50155255988999,MONTE ALTO,SP
99300,-28.82964331642682,-52.50652539103514,SOLEDADE,RS
28025,-21.786389031465387,-41.324853743299805,CAMPOS DOS GOYTACAZES,RJ
96200,-32.039613350226126,-52.094962542737555,RIO GRANDE,RS
88780,-28.29205709441302,-48.71315181858023,IMBITUBA,SC
16052,-21.184320740492826,-50.44435488121067,ARACATUBA,SP
29400,-21.064988207915896,-41.36278443564873,MIMOSO DO SUL,ES
01540,-23.564354857060444,-46.62162494532288,SAO PAULO,SP
13140,-22.76492919677996,-47.14255836150383,PAULINIA,SP
27123,-22.468133372310632,-43.82702857173594,BARRA DO PIRA,RJ
31250,-19.889485784898163,-43.95767275298629,BELO HORIZONTE,MG
04756,-23.650292799154737,-46.71678483313678,SAO PAULO,SP
85990,-24.165188207981497,-54.09624107263215,TERRA ROXA,PR
57035,-9.65898,-35.699971500000004,MACEIO,AL
24900,-22.92016943351076,-42.816237036503885,MARICA,RJ
85601,-26.076203065759863,-53.05909220196096,FRANCISCO BELTRAO,PR
97560,-30.380777329790348,-56.457535626753106,QUARA,RS
17512,-22.149433840351826,-49.962924350601256,MARILIA,SP
18078,-23.429120814876796,-47.4674161851232,SOROCABA,SP
04005,-23.575325636966944,-46.64764110061168,SAO PAULO,SP
35701,-19.477575225257414,-44.24652028015927,SETE LAGOAS,MG
37701,-21.78860023725157,-46.55737773038586,POOS DE CALDAS,MG
93609,-29.667277661704738,-51.15642868751572,ESTNCIA VELHA,RS
63034,-7.229770618510691,-39.313417138521345,JUAZEIRO DO NORTE,CE
87050,-23.4281722920494,-51.91412358222303,MARINGA,PR
34007,-20.007347741942795,-43.95512351612575,NOVA LIMA,MG
09642,-23.648974040798663,-46.576633627099184,SAO BERNARDO DO CAMPO,SP
48850,-10.691247174461022,-39.855107323609595,ITIBA,BA
64545,-7.179730809166077,-41.766282577720375,SANTA CRUZ DO PIAUI,PI
23510,-22.92197849999997,-43.670584014999974,RIO DE JANEIRO,RJ
95097,-29.182974999888707,-51.18914448830029,CAXIAS DO SUL,RS
41635,-12.951870989809,-38.35605646103062,SALVADOR,BA
74986,-16.814676261037956,-49.23631853303319,APARECIDA DE GOIANIA,GO
04288,-23.61027645045877,-46.60908353996196,SAO PAULO,SP
09540,-23.63008432944774,-46.569282532748595,SAO CAETANO DO SUL,SP
79210,-20.48239138307518,-55.817399298500575,ANASTCIO,MS
