product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,first_sale_date,last_sale_date,lifecycle_duration_days,lifecycle_stage,total_orders,total_revenue,total_freight,months_with_sales,avg_monthly_orders,avg_order_value,freight_ratio,sales_velocity,revenue_velocity
5e434712653feed8cd837cbd10ea9b18,ferramentas_jardim,63,1829,10,2017-09-06 15:36:32,2017-09-06 15:36:32,0,New,1,359.86,18.22,1,1.0,359.86,0.050630800867003826,0.0,0.0
e2883845d83ecea7f341705fafdfd19c,informatica_acessorios,47,2356,1,2018-01-12 20:10:32,2018-06-06 15:45:33,144,Mature,7,304.53,99.58999999999999,6,1.1666666666666667,43.50428571428571,0.32702853577644236,0.04861111111111111,2.1147916666666666
b3ca6d2de786cad398ac5c1c6183c832,beleza_saude,52,1155,1,2017-11-10 15:00:48,2017-11-10 15:00:48,0,New,1,48.8,15.1,1,1.0,48.8,0.30942622950819676,0.0,0.0
b3e40ff639c185b9d726b4b19c17e6cd,cool_stuff,55,934,1,2017-09-03 22:36:56,2018-03-08 16:12:55,185,Decline,24,5519.76,511.63,6,4.0,229.99,0.09269062423003899,0.12972972972972974,29.836540540540543
b7b00b45c6be180aba844784c6769d12,perfumaria,48,344,1,2017-11-24 08:25:10,2018-06-03 21:36:24,191,Decline,2,719.8,30.98,2,1.0,359.9,0.04303973325923868,0.010471204188481676,3.7685863874345547
c50db74048e3d2e0d3d6dc83e1f92d02,cama_mesa_banho,55,847,1,2018-08-19 17:17:45,2018-08-19 17:17:45,0,New,1,119.9,60.07,1,1.0,119.9,0.5010008340283569,0.0,0.0
687ada1b5c787ece71130a5ec0123567,audio,59,214,6,2018-01-04 21:21:00,2018-01-04 21:21:00,0,New,1,251.9,19.04,1,1.0,251.9,0.07558554982135768,0.0,0.0
e0bbe6292471ff5ab3752414baf78111,relogios_presentes,43,572,2,2017-12-14 21:16:43,2017-12-14 21:16:43,0,New,1,319.9,15.99,1,1.0,319.9,0.04998437011566115,0.0,0.0
ca210a9b56b93ad0b8f27c41e04da8b2,cama_mesa_banho,47,729,1,2018-05-22 18:09:14,2018-05-22 18:09:14,0,New,1,104.9,18.56,1,1.0,104.9,0.17693040991420397,0.0,0.0
2293f7375b46e963e55be5b56d3b77b0,pet_shop,63,1451,3,2018-06-30 15:57:49,2018-06-30 15:57:49,0,New,1,137.9,63.22,1,1.0,137.9,0.4584481508339376,0.0,0.0
1fd3bb291e0dba9d6081eb914303993b,utilidades_domesticas,33,247,2,2017-07-06 21:56:59,2018-04-23 11:20:45,290,Decline,7,187.75,136.31,5,1.4,26.821428571428573,0.7260186418109188,0.02413793103448276,0.6474137931034483
b7103dda72118193411fe5667525c139,bebes,48,1420,2,2017-10-09 15:29:20,2017-11-24 21:36:19,46,Growth,2,198.0,24.96,2,1.0,99.0,0.12606060606060607,0.043478260869565216,4.304347826086956
a22308fa06c519ecab4687f713c225a9,utilidades_domesticas,56,308,1,2018-07-13 17:55:51,2018-07-13 17:55:51,0,New,1,49.9,18.45,1,1.0,49.9,0.3697394789579158,0.0,0.0
91072b0e0e5d60ea13524c273da16106,automotivo,43,481,4,2018-03-09 20:07:27,2018-04-03 11:21:26,24,New,2,17.8,14.78,2,1.0,8.9,0.8303370786516854,0.08333333333333333,0.7416666666666667
ea0342e49437a3633a3a35c326aa1e46,cama_mesa_banho,32,212,3,2018-04-13 14:57:24,2018-08-10 13:40:11,118,Mature,4,356.0,65.28999999999999,3,1.3333333333333333,89.0,0.18339887640449437,0.03389830508474576,3.016949152542373
c244b71b9f393724eaf2792a96427931,moveis_decoracao,59,589,1,2017-07-04 10:48:43,2017-07-04 10:48:43,0,New,1,39.9,14.08,1,1.0,39.9,0.35288220551378446,0.0,0.0
276f08e98f8f7711c2785ce40fc9d4d9,moveis_decoracao,48,3011,1,2017-06-28 21:29:42,2017-06-28 21:29:42,0,New,4,1056.0,59.48,1,4.0,264.0,0.05632575757575757,0.0,0.0
5e98b7fecc62c3ebeaa8252269b2d6fe,esporte_lazer,16,272,1,2017-06-09 08:56:24,2018-01-15 06:16:49,219,Decline,10,590.0,222.12,8,1.25,59.0,0.37647457627118647,0.045662100456621,2.6940639269406392
437c27398475365e3103e091ce518c6f,pcs,52,1042,1,2018-07-04 13:08:27,2018-07-04 13:08:27,0,New,1,580.0,47.86,1,1.0,580.0,0.08251724137931034,0.0,0.0
a0ef8572cd061badd81ffc48dc04d1fa,moveis_decoracao,55,130,1,2017-02-02 20:18:25,2017-11-28 19:15:34,298,Decline,7,797.9,131.17000000000002,4,1.75,113.98571428571428,0.1643940343401429,0.02348993288590604,2.67751677852349
03624ffc0958f7ea385b6d4e088532b0,beleza_saude,38,665,1,2018-05-09 12:14:58,2018-06-24 18:56:36,46,Growth,2,259.8,38.84,2,1.0,129.9,0.14949961508852966,0.043478260869565216,5.647826086956522
c3b4729646369fa6b490fc0b732ab443,beleza_saude,37,819,1,2018-07-05 10:50:33,2018-07-05 10:50:33,0,New,1,37.9,9.58,1,1.0,37.9,0.2527704485488127,0.0,0.0
4931c278377ca00652dec3734798fd7f,cama_mesa_banho,45,172,2,2018-01-21 11:25:43,2018-01-21 11:25:43,0,New,1,35.99,7.78,1,1.0,35.99,0.216171158655182,0.0,0.0
8fdbacf2ec7e78916268d1d11d544038,esporte_lazer,28,369,4,2018-07-05 16:05:10,2018-07-05 16:05:10,0,New,1,299.99,81.33,1,1.0,299.99,0.2711090369678989,0.0,0.0
38f16086ec7bd2fc9f61f4271c6df59d,ferramentas_jardim,40,224,2,2017-04-18 12:18:22,2017-04-18 12:18:22,0,New,1,8.9,14.52,1,1.0,8.9,1.6314606741573032,0.0,0.0
bddc970a859e17f3f60f337ff8d72dfa,cool_stuff,63,1190,2,2018-01-06 14:29:44,2018-01-06 14:29:44,0,New,1,19.99,5.31,1,1.0,19.99,0.26563281640820413,0.0,0.0
7eddc981ef745d0883e134473160234d,moveis_decoracao,45,244,4,2017-12-17 23:01:40,2017-12-17 23:01:40,0,New,1,123.9,18.12,1,1.0,123.9,0.14624697336561743,0.0,0.0
e96867993d08fadbc6f828871885f897,perfumaria,40,280,1,2016-10-06 09:22:35,2016-10-06 09:22:35,0,New,1,279.9,17.45,1,1.0,279.9,0.062343694176491604,0.0,0.0
198f4a07b346797ac244a9fe3486d17a,automotivo,42,538,1,2017-10-17 22:36:32,2017-10-17 22:36:32,0,New,1,206.57,35.13,1,1.0,206.57,0.17006341675945202,0.0,0.0
2b10e945dae5434075c8bb2be0d17325,cama_mesa_banho,60,233,1,2017-02-14 18:12:11,2018-07-16 14:07:54,516,Decline,3,729.7,63.44,3,1.0,243.23333333333335,0.0869398382897081,0.005813953488372093,1.4141472868217055
df56d8f81acf5a02dbe27e7f257c2029,malas_acessorios,43,399,5,2018-08-05 09:36:09,2018-08-05 09:36:09,0,New,1,84.9,41.57,1,1.0,84.9,0.4896348645465253,0.0,0.0
37cf51a1aaaf1d36fa54d980867b6fbc,telefonia,58,818,6,2017-12-30 23:53:28,2017-12-30 23:53:28,0,New,1,28.99,7.78,1,1.0,28.99,0.26836840289755093,0.0,0.0
62e13d794111f2698dfc039b63ad7359,moveis_decoracao,59,2010,2,2018-06-04 12:37:15,2018-06-04 12:37:15,0,New,1,99.0,38.27,1,1.0,99.0,0.3865656565656566,0.0,0.0
d8e94b73f80bea3c8c7d5cc257fbd4b1,fashion_calcados,54,451,5,2017-04-28 19:11:41,2018-04-29 15:10:08,365,Decline,3,473.70000000000005,55.74,3,1.0,157.9,0.11766941101963267,0.00821917808219178,1.2978082191780824
9393358ebcb4f182f4e42d0c3b863cea,bebes,54,438,3,2018-08-07 13:47:04,2018-08-07 13:47:04,0,New,1,219.9,25.7,1,1.0,219.9,0.11687130513869941,0.0,0.0
4b5ab3be3c6e52d0a7d6ba17bf6e6246,esporte_lazer,55,967,2,2018-02-03 19:47:04,2018-02-03 19:47:04,0,New,1,136.0,20.19,1,1.0,136.0,0.1484558823529412,0.0,0.0
f1e60c5b5f15ae0c91d490abe6c03bf2,malas_acessorios,59,244,1,2017-08-23 05:29:43,2018-05-16 13:03:59,266,Decline,2,81.85,27.799999999999997,2,1.0,40.925,0.3396456933414783,0.007518796992481203,0.3077067669172932
f08e8a22fd29fbb0b2b09c220758575f,beleza_saude,41,479,4,2018-03-30 17:27:38,2018-03-30 17:27:38,0,New,1,159.0,51.68,1,1.0,159.0,0.3250314465408805,0.0,0.0
2cb7610ce5b2b73be631121560aeecaf,casa_conforto,57,217,3,2017-12-10 19:09:18,2018-07-13 13:55:49,214,Decline,2,728.0,86.13,2,1.0,364.0,0.11831043956043956,0.009345794392523364,3.4018691588785046
2eb6e8f39feaf75fc5163f774d38f0f1,pet_shop,53,1517,2,2017-01-27 13:32:58,2018-04-27 08:43:58,454,Decline,5,408.1,63.190000000000005,3,1.6666666666666667,81.62,0.15483950012251899,0.011013215859030838,0.898898678414097
a48a82499de633cdd782856d69789b62,pet_shop,31,555,1,2018-05-04 20:19:38,2018-05-04 20:19:38,0,New,1,41.9,35.48,1,1.0,41.9,0.8467780429594272,0.0,0.0
12bc40cc267092a471dfd683058c8142,moveis_decoracao,56,1988,3,2018-06-29 18:01:59,2018-06-29 18:01:59,0,New,1,174.9,57.99,1,1.0,174.9,0.33156089193825045,0.0,0.0
5cd07c84a1c25575ac2fc3fa73f1d952,brinquedos,63,2873,8,2016-10-05 09:46:43,2018-01-24 12:13:16,476,Decline,9,5413.099999999999,197.09,4,2.25,601.4555555555555,0.03640982062034694,0.018907563025210083,11.37205882352941
b61ca163d698bd09698b6876a3e945e6,utilidades_domesticas,51,897,2,2018-06-27 16:11:38,2018-07-11 00:47:24,13,New,2,45.8,30.52,2,1.0,22.9,0.6663755458515284,0.15384615384615385,3.523076923076923
6a23c2eb9acc78f8ec403be9c6210dd4,moveis_escritorio,54,1094,1,2017-06-24 19:28:58,2017-11-14 20:43:11,143,Mature,19,2318.86,532.47,5,3.8,122.04526315789474,0.22962576438422327,0.13286713286713286,16.215804195804196
61c3baf8e492c73dddd8f0d972e1646c,automotivo,60,703,5,2018-04-30 23:26:58,2018-04-30 23:26:58,0,New,1,59.9,23.0,1,1.0,59.9,0.38397328881469117,0.0,0.0
928c2c0fdf465581daac95380af04b3e,moveis_decoracao,59,729,2,2017-10-30 15:35:32,2018-04-05 16:56:18,157,Mature,3,466.0,54.41,3,1.0,155.33333333333334,0.1167596566523605,0.01910828025477707,2.968152866242038
8dfb2df51786c583001deb21b4a94080,climatizacao,45,1045,1,2017-10-15 19:48:23,2017-10-15 19:48:23,0,New,2,796.0,58.22,1,2.0,398.0,0.07314070351758793,0.0,0.0
a41d9e51c365f6e2f5eb1f98fa4097eb,beleza_saude,47,405,2,2017-06-19 08:18:34,2018-06-06 17:10:26,352,Decline,7,279.93,124.7,6,1.1666666666666667,39.99,0.445468509984639,0.019886363636363636,0.7952556818181818
c600d7f13104e8db2ca2b9fa78581409,UNKNOWN,0,0,0,2018-01-02 19:20:35,2018-01-02 19:20:35,0,New,1,168.9,24.05,1,1.0,168.9,0.1423919478981646,0.0,0.0
b9d2933371226d828303d9235b89369c,livros_interesse_geral,46,1164,1,2018-04-27 19:23:08,2018-06-12 08:51:21,45,Growth,5,124.5,91.19,3,1.6666666666666667,24.9,0.7324497991967871,0.1111111111111111,2.7666666666666666
dd68bcbc459a7f8b1e8d41efd8e076b3,papelaria,43,785,3,2017-12-11 08:39:08,2018-03-25 18:27:38,104,Mature,2,309.8,21.130000000000003,2,1.0,154.9,0.06820529373789543,0.019230769230769232,2.978846153846154
7efc9c66bf68e3026c7846b0ec3e8682,beleza_saude,42,375,1,2017-02-01 15:25:47,2017-09-01 15:48:11,212,Decline,2,19.0,28.130000000000003,2,1.0,9.5,1.480526315789474,0.009433962264150943,0.08962264150943396
7808e6dbab3a59c8a918adc4d6e12776,esporte_lazer,28,1319,1,2018-08-11 09:21:01,2018-08-11 09:21:01,0,New,1,70.9,15.6,1,1.0,70.9,0.22002820874471085,0.0,0.0
d23f2f3a0d52d3cb9effc0e11bae4bff,moveis_sala,57,469,4,2017-11-13 20:01:31,2017-11-13 20:01:31,0,New,1,185.99,54.77,1,1.0,185.99,0.29447819775256734,0.0,0.0
7ae6a30460946f90c6365ff9c6c36fcf,automotivo,57,679,5,2017-09-04 19:01:18,2017-09-04 19:01:18,0,New,1,59.9,17.67,1,1.0,59.9,0.294991652754591,0.0,0.0
8812d73b9937b5bd3648ff9d11f9c3fb,cama_mesa_banho,58,679,1,2018-03-19 18:21:19,2018-05-15 15:49:12,56,Growth,2,147.8,46.2,2,1.0,73.9,0.3125845737483085,0.03571428571428571,2.6392857142857147
661bbdcbe54d141b50aeaf9d33384d34,brinquedos,38,1096,2,2018-02-14 18:10:38,2018-02-14 18:10:38,0,New,1,109.0,16.2,1,1.0,109.0,0.14862385321100915,0.0,0.0
0b2ffdc19b87d97231a1bbd7bb979013,relogios_presentes,56,598,1,2018-06-14 20:32:29,2018-06-14 20:32:29,0,New,1,218.9,8.79,1,1.0,218.9,0.0401553220648698,0.0,0.0
acdb489a7451fff0633e91357a8e60eb,moveis_decoracao,60,2087,3,2017-07-10 13:41:35,2017-07-10 13:41:35,0,New,1,299.0,22.58,1,1.0,299.0,0.07551839464882942,0.0,0.0
56bf569283c7e75dbd7bd5ebaf6339e4,cama_mesa_banho,59,184,2,2017-04-18 23:03:14,2017-04-18 23:03:14,0,New,1,77.68,11.93,1,1.0,77.68,0.15357878475798145,0.0,0.0
b9471cbef91a12be725aa96bea7d4763,eletronicos,60,1565,5,2018-08-20 07:36:53,2018-08-20 07:36:53,0,New,1,749.0,133.87,1,1.0,749.0,0.17873164218958612,0.0,0.0
d6a833576187300ac7c315a09c16b96e,eletronicos,46,468,1,2018-04-19 10:59:31,2018-04-19 10:59:31,0,New,1,319.99,14.68,1,1.0,319.99,0.0458764336385512,0.0,0.0
d872166419d58e965080a873198b6853,informatica_acessorios,54,326,4,2018-05-15 20:14:33,2018-05-15 20:14:33,0,New,1,36.0,15.23,1,1.0,36.0,0.4230555555555556,0.0,0.0
3439529926df110506c6752e8f16d358,utilidades_domesticas,54,459,2,2018-03-24 06:41:33,2018-07-13 17:08:52,111,Mature,6,540.28,132.43,5,1.2,90.04666666666667,0.24511364477678244,0.05405405405405406,4.867387387387387
e97db2f16b7a99a5f7d7452e48610286,automotivo,58,651,5,2017-09-24 16:43:47,2017-09-24 16:43:47,0,New,1,59.9,25.26,1,1.0,59.9,0.4217028380634391,0.0,0.0
afad7a4420a4348d41da23ed8d0902dd,moveis_decoracao,37,768,2,2016-10-10 10:28:51,2017-08-14 17:43:27,308,Decline,9,572.2,267.2,4,2.25,63.57777777777778,0.46696959105207964,0.02922077922077922,1.857792207792208
ee2a93be95200d2260dff46097db56a2,esporte_lazer,30,386,1,2017-04-05 15:45:38,2017-04-05 15:45:38,0,New,1,49.9,16.05,1,1.0,49.9,0.32164328657314634,0.0,0.0
9e3cd8c8eaad7f37cfcb439d309ec905,pet_shop,60,2379,4,2017-08-11 17:35:49,2017-08-11 17:35:49,0,New,1,216.79,50.05,1,1.0,216.79,0.23086858249919276,0.0,0.0
1ba039173f93b4ad2c34545eb1f64f24,beleza_saude,50,784,1,2017-06-19 23:20:53,2017-07-07 10:18:53,17,New,3,1049.97,49.599999999999994,2,1.5,349.99,0.04723944493652199,0.17647058823529413,61.76294117647059
42874c3f68eae9f0408dc1027edcaa6f,esporte_lazer,44,1165,1,2018-06-26 00:54:06,2018-06-26 00:54:06,0,New,1,54.0,2.8,1,1.0,54.0,0.05185185185185185,0.0,0.0
55852fa297a259df65305a625ebd2149,fashion_bolsas_e_acessorios,23,500,4,2018-07-01 09:14:54,2018-07-01 09:14:54,0,New,1,39.89,12.94,1,1.0,39.89,0.3243920782150915,0.0,0.0
ad1738621558e97cb99a5c6e6513fb48,audio,25,788,2,2018-01-31 21:57:06,2018-01-31 21:57:06,0,New,1,88.5,17.06,1,1.0,88.5,0.1927683615819209,0.0,0.0
498f5440a31fbbe53a970262af00cd5b,bebes,50,168,1,2018-08-04 15:27:34,2018-08-04 15:27:34,0,New,2,59.8,27.58,1,2.0,29.9,0.46120401337792644,0.0,0.0
a8d2c5e8f29550a539f377d977f10a52,beleza_saude,43,1263,1,2017-03-10 02:59:42,2018-04-06 11:47:35,392,Decline,7,638.0,132.85,5,1.4,91.14285714285714,0.20822884012539183,0.017857142857142856,1.6275510204081634
4fa7e168d8cf9a9cb233e7a0d2821e94,fashion_bolsas_e_acessorios,53,830,1,2017-08-04 16:41:25,2017-08-04 16:41:25,0,New,1,39.9,13.92,1,1.0,39.9,0.34887218045112783,0.0,0.0
6d5b0463de821d49fa92da09e30a4846,beleza_saude,44,1967,4,2018-08-06 20:10:33,2018-08-06 20:10:33,0,New,1,287.0,10.76,1,1.0,287.0,0.037491289198606274,0.0,0.0
7dd1038514093bf30a37d0865dfef351,cama_mesa_banho,46,243,1,2017-10-08 16:05:13,2017-10-08 16:05:13,0,New,1,114.0,21.29,1,1.0,114.0,0.18675438596491228,0.0,0.0
58013a514d435f19c974b8751c054a18,eletrodomesticos,60,236,2,2018-07-30 16:45:36,2018-07-30 16:45:36,0,New,1,35.6,7.99,1,1.0,35.6,0.22443820224719102,0.0,0.0
e0cf79767c5b016251fe139915c59a26,beleza_saude,55,388,1,2017-10-07 18:35:00,2018-08-28 19:27:43,325,Decline,137,4096.3,1388.67,11,12.454545454545455,29.900000000000002,0.3390059321827015,0.42153846153846153,12.604000000000001
732c1b4a64547db8a6aa780bba696cea,utilidades_domesticas,37,119,1,2018-08-16 21:27:43,2018-08-16 21:27:43,0,New,1,13.99,12.79,1,1.0,13.99,0.9142244460328806,0.0,0.0
a94567e6e87ea78a1be38458e59847dd,eletronicos,60,494,1,2018-08-10 08:09:28,2018-08-10 08:09:28,0,New,1,39.9,37.19,1,1.0,39.9,0.9320802005012531,0.0,0.0
34514da5b2b0b97f385623f08b4e630f,brinquedos,25,619,2,2018-01-18 08:55:45,2018-01-18 08:55:45,0,New,1,41.99,15.11,1,1.0,41.99,0.35984758275779943,0.0,0.0
cc1b0e67ffb98a08c886e8c3c27a915f,papelaria,59,251,6,2017-11-19 21:16:12,2018-01-15 10:48:25,56,Growth,5,435.0,72.36,3,1.6666666666666667,87.0,0.1663448275862069,0.08928571428571429,7.767857142857143
c316d99c0a8d01fc59bde7e88edf27bd,relogios_presentes,57,634,2,2017-12-12 19:00:05,2018-02-24 23:09:05,74,Growth,3,506.70000000000005,64.37,2,1.5,168.9,0.12703769488849417,0.04054054054054054,6.847297297297298
449af2f192415f431411568b2d475c14,automotivo,55,114,5,2017-12-17 00:39:23,2017-12-17 00:39:23,0,New,1,42.99,15.1,1,1.0,42.99,0.3512444754594091,0.0,0.0
8dfb62dd226c4b734e5a51fc114de949,moveis_decoracao,54,1120,8,2017-11-26 23:58:24,2017-11-26 23:58:24,0,New,1,229.9,30.01,1,1.0,229.9,0.13053501522401045,0.0,0.0
c94d19d021d4a8fbae5a45f904aeea90,moveis_sala,34,612,4,2017-01-30 11:01:19,2018-01-15 18:33:08,350,Decline,29,3132.39,1062.45,10,2.9,108.01344827586206,0.3391819026366449,0.08285714285714285,8.949685714285714
82cef15a4bafa854c7a2a2c9854b7e44,perfumaria,58,1987,1,2018-05-10 17:16:07,2018-07-28 18:11:21,79,Growth,4,756.0,55.03,3,1.3333333333333333,189.0,0.0727910052910053,0.05063291139240506,9.569620253164556
ef7f9080df1ef631941928033aa7b515,papelaria,39,74,1,2017-08-22 07:59:33,2017-08-22 07:59:33,0,New,1,33.0,7.78,1,1.0,33.0,0.23575757575757578,0.0,0.0
79b43b8b16a6d58932c558b2aae57033,esporte_lazer,55,703,3,2018-08-08 16:42:07,2018-08-08 16:42:07,0,New,1,14.5,12.79,1,1.0,14.5,0.8820689655172413,0.0,0.0
3e6d2bde9274ac275013aa90d7e2bf16,relogios_presentes,52,481,2,2017-11-27 08:41:22,2018-07-03 09:58:51,218,Decline,8,789.47,137.2,6,1.3333333333333333,98.68375,0.1737874776748958,0.03669724770642202,3.621422018348624
f2399cabe080029634d12cec4f60dbf0,moveis_escritorio,50,1117,6,2017-12-11 13:47:29,2018-08-23 11:29:01,254,Decline,19,1818.1000000000001,410.2,7,2.7142857142857144,95.68947368421054,0.22562015290688078,0.07480314960629922,7.157874015748032
163365b4428bf91ee261186233e5f796,cool_stuff,46,455,3,2017-02-02 13:51:50,2017-02-09 19:08:19,7,New,4,585.56,79.9,1,4.0,146.39,0.13645057722522033,0.5714285714285714,83.65142857142857
c22d563bae38dd4598dc104eefa52224,moveis_decoracao,60,430,1,2018-04-11 23:14:26,2018-04-11 23:14:26,0,New,1,65.99,16.43,1,1.0,65.99,0.2489771177451129,0.0,0.0
51edddbbc47a477259e672bd291feed6,utilidades_domesticas,37,775,1,2018-06-24 17:20:56,2018-06-24 17:20:56,0,New,2,21.8,12.84,1,2.0,10.9,0.5889908256880734,0.0,0.0
322b149a56769e166a6fc004f3181622,moveis_decoracao,33,765,1,2017-09-04 21:51:42,2017-09-04 21:51:42,0,New,1,169.9,31.94,1,1.0,169.9,0.18799293702177752,0.0,0.0
542ad0ab955876d25ddf09684a3b3c5e,cama_mesa_banho,58,660,1,2018-02-09 23:00:26,2018-02-09 23:00:26,0,New,1,34.9,11.85,1,1.0,34.9,0.33954154727793695,0.0,0.0
f7336eb1d4afd89bb9d4142642cdad6f,beleza_saude,30,3844,1,2018-08-03 13:37:17,2018-08-03 13:37:17,0,New,1,45.99,8.48,1,1.0,45.99,0.18438791041530767,0.0,0.0
893a6dd696a6d0d57792987e0df04371,cool_stuff,51,871,1,2017-03-06 23:24:46,2017-03-06 23:24:46,0,New,1,269.9,20.17,1,1.0,269.9,0.07473138199333088,0.0,0.0
ccec880520770d791d004c9a1ae8b0aa,pet_shop,46,798,3,2017-09-09 19:36:37,2018-07-17 09:38:48,310,Decline,2,59.8,29.41,2,1.0,29.9,0.49180602006688967,0.0064516129032258064,0.1929032258064516
06bf70b6e1d67d96308235ef350edc61,brinquedos,48,284,2,2017-10-06 17:00:22,2018-08-27 16:17:16,324,Decline,22,1677.8000000000002,333.43,10,2.2,76.26363636363637,0.19873048039098817,0.06790123456790123,5.178395061728396
710b7c26b7a742f497bba45fab91a25f,utilidades_domesticas,59,1933,1,2018-05-13 13:05:02,2018-05-13 13:05:02,0,New,6,126.89999999999999,33.24,1,6.0,21.15,0.26193853427895986,0.0,0.0
2a74acb77e71d1cb27a9dd28cf95e561,papelaria,59,303,3,2017-06-18 22:48:10,2018-03-14 23:33:16,269,Decline,3,283.0,79.27000000000001,3,1.0,94.33333333333333,0.28010600706713784,0.011152416356877323,1.0520446096654275
50f5f13adab483598dfb6a40afaf70b6,informatica_acessorios,15,159,1,2017-05-09 13:20:39,2017-10-13 15:12:15,157,Mature,5,99.5,135.13,4,1.25,19.9,1.3580904522613064,0.03184713375796178,0.6337579617834395
d9545b3e8df3155bca5b302d0f7c3c1c,informatica_acessorios,58,1672,2,2018-01-30 13:37:28,2018-03-06 14:22:46,35,Growth,4,1338.46,123.46000000000001,3,1.3333333333333333,334.615,0.09224033590843209,0.11428571428571428,38.24171428571429
c1b973e587fd6f4e5aa1fa2c01fc6e59,telefonia,60,600,3,2017-04-01 15:08:20,2017-04-28 16:34:53,27,New,3,899.6999999999999,39.04,1,3.0,299.9,0.04339224185839725,0.1111111111111111,33.32222222222222
77f374d14bd53f0ed5f29613363973b2,utilidades_domesticas,35,310,3,2017-05-17 10:45:24,2017-05-17 10:45:24,0,New,1,17.38,16.6,1,1.0,17.38,0.9551208285385502,0.0,0.0
75f3ef6a5cb0f2d5aeef15925f0ccf69,consoles_games,50,429,4,2017-11-07 20:23:18,2018-04-13 10:52:21,156,Mature,6,1639.45,89.63,2,3.0,273.2416666666667,0.05467077373509408,0.038461538461538464,10.509294871794872
d4942797c6d9a6c2a95e9d2a4b334bb0,telefonia,58,322,1,2018-05-05 15:26:52,2018-05-05 15:26:52,0,New,1,22.99,7.39,1,1.0,22.99,0.32144410613310137,0.0,0.0
4cc3262bb30c9ee3cc8a805541a944e1,papelaria,50,255,3,2017-11-06 16:26:56,2017-11-06 16:26:56,0,New,1,69.9,13.51,1,1.0,69.9,0.1932761087267525,0.0,0.0
dd2e425e371689b74d67c0bd6e739ea2,beleza_saude,60,425,3,2017-11-28 18:02:09,2017-11-28 18:02:09,0,New,1,40.0,12.48,1,1.0,40.0,0.312,0.0,0.0
a1766f2d27b4e90a0d78d8e115295399,perfumaria,58,942,2,2017-11-15 12:08:23,2017-11-15 12:08:23,0,New,1,102.48,34.52,1,1.0,102.48,0.33684621389539426,0.0,0.0
9116d72465bec45e9931216018aa5b2d,cama_mesa_banho,53,329,4,2018-08-17 00:25:31,2018-08-17 00:25:31,0,New,1,150.0,28.0,1,1.0,150.0,0.18666666666666668,0.0,0.0
75bc68276acddf2f0940f421a54338ee,perfumaria,30,138,1,2018-07-08 16:13:13,2018-07-08 16:13:13,0,New,1,19.99,3.33,1,1.0,19.99,0.16658329164582292,0.0,0.0
c596b76868fe2a8e8a95dd39e3dd67b5,eletrodomesticos,58,252,1,2017-07-22 14:42:47,2017-07-22 14:42:47,0,New,1,97.65,17.39,1,1.0,97.65,0.17808499743983613,0.0,0.0
a630cc320a8c872f9de830cf121661a3,automotivo,59,1274,2,2018-06-26 11:01:38,2018-06-26 11:01:38,0,New,1,17.0,7.39,1,1.0,17.0,0.43470588235294116,0.0,0.0
8ced2631a18d2e0814557875b3bb907b,cama_mesa_banho,37,167,2,2017-03-30 10:35:34,2018-05-01 12:45:11,397,Decline,5,249.75,66.11,5,1.0,49.95,0.2647047047047047,0.012594458438287154,0.6290931989924433
e453ac0b522a20f7d08bb343b7753482,telefonia,60,752,6,2018-02-13 23:35:35,2018-02-13 23:35:35,0,New,1,24.99,7.78,1,1.0,24.99,0.3113245298119248,0.0,0.0
2ff995aead9c63a1f37a07b3664ead37,moveis_sala,45,353,1,2018-05-13 23:56:22,2018-08-20 16:50:24,98,Mature,42,3114.66,1307.7,4,10.5,74.15857142857142,0.4198532103022481,0.42857142857142855,31.78224489795918
8eed5d27f5b8c6248731efb4782f6141,automotivo,41,1510,1,2017-01-28 19:10:46,2017-02-21 23:31:27,24,New,3,689.7,49.56,2,1.5,229.9,0.07185732927359721,0.125,28.7375
39d2584d35b8c7a0deed61ac2e884b9a,esporte_lazer,42,317,2,2018-07-23 21:47:34,2018-07-23 21:47:34,0,New,1,61.9,14.74,1,1.0,61.9,0.2381260096930533,0.0,0.0
705b4a0072a3ecf575b497f895234364,moveis_sala,56,1583,4,2018-06-11 23:20:12,2018-06-11 23:20:12,0,New,1,55.0,14.61,1,1.0,55.0,0.2656363636363636,0.0,0.0
1c33c71830d320620439a3236a1c4ae1,livros_interesse_geral,54,2931,3,2017-10-05 20:25:27,2017-11-24 00:10:13,49,Growth,7,762.3000000000001,131.69,2,3.5,108.9,0.17275350911714546,0.14285714285714285,15.557142857142859
de809d6e8b2d61c8d82566466916d5ba,alimentos_bebidas,51,678,2,2017-09-11 16:51:05,2017-09-11 16:51:05,0,New,1,39.0,7.78,1,1.0,39.0,0.1994871794871795,0.0,0.0
24aba57735be13fd785bc04d1a8812e4,UNKNOWN,0,0,0,2017-09-05 09:29:17,2017-09-05 09:29:17,0,New,1,205.0,0.05,1,1.0,205.0,0.00024390243902439027,0.0,0.0
e6527bcfddf9f66f0b073cdb2e0df89b,dvds_blu_ray,55,352,1,2017-08-11 06:56:07,2017-08-11 06:56:07,0,New,1,19.9,25.63,1,1.0,19.9,1.2879396984924623,0.0,0.0
